listing_id,id,date,reviewer_id,reviewer_name,comments
35379,257504252,26-04-2018,167885001,Lucia,"We had great time at Barcelona and at Pablo’s apartment. Place was close to main avenues and metro, clean, with all what you could need. Pablo was really nice and helpful host, he responded very quickly everytime and he works downstairs if you will need anything. City is beautiful and we will for sure come back again."
35379,260307619,04-05-2018,44367821,Urša,"We really enjoyed our stay at Pablo's place. Pablo is a great host, very friendly and is ready to help whenever you need him. The place is clean and very well equipped. For breakfast you can have toast, jam, butter, milk, cofee, orange juice and fruit. The location of the room is great, metro station is only 4 minutes away. If you like walking, most of the attractions are within 1 hour distance (Sagrada Familia 34min, Casa Mila 15min, Casa Batllo 18min, Park Güell 45min etc), so if you plan your route you can see quite a lot in one hour. Also the wi-fi is great! We would definitely recommend this place to stay!"
35379,260849344,05-05-2018,63565741,Shireen,"Pablo is very nice and friendly.
The location is near the metro which is convenient and it is few metro stops away from the touristy area i.e. las ramblas. This is good for us as the accommodation is good distance away from the crowd. There are nice restaurants around the block, not cheap but seems to have good reviews. Overall, the price is reasonable for where it is and the accommodation is nice and clean!"
35379,262264087,08-05-2018,129988096,Ivo,"Pablo is a great host and I would definitely recommend everyone his (Email hidden by Airbnb) munication was prompt and correct, he was at disposition all the time during our stay. Rooms and the bathrooms are clean, there are enough towels at any time. Location is close to perfect because there are several bus stops around and also metro station. Center of Barcelona is just a few bus stations away. There are also couple of nice bars and restaurants in the neighborhood."
35379,264109130,13-05-2018,115812449,Annabel,"Le logement est proche de la Sagrada Familia et il y a pas mal de commerces autour. Notre hôte était très accueillant, il parle français couramment c'était un plus ;-). Sinon on a pu utiliser la cuisine à notre guise. La colocation s'est bien passée, il y a deux salles de bain pour quatre chambres. Les pièces sont un peu sombres. Bref je recommande vivement ce logement."
35379,265693658,18-05-2018,25206616,Mariia,"It's the best host in my life! Pablo thank you very much. Apartment is great, totally recommend."
35379,266645535,20-05-2018,107488518,Amy,"Pablo is very friendly, helpful and just an all around excellent host. His place is beautiful. It’s a quick metro ride to the city Centre and there is still tons to do and see around the apartment if you feel like staying close. Would recommend to anyone."
35379,268806714,26-05-2018,34839168,Daniel,"Had a very enjoyable stay in Barcelona at Pablo’s place. Walking distance to many of Barcelona’s main attractions, clean and well appointed apartment, and an efficient and friendly check in process. Would definitely return!"
35379,272893612,04-06-2018,167797016,Aniket,Amazing place to stay if going to Barcelona! Has everything you need and Pablo is very helpful!
35379,276205855,13-06-2018,174375780,Maria Elvira,"Excelente alojamiento. Es limpio y cómodo, tienes una habitacion privada y compartes dos baños y la cocina con los desmás huespedes; todo muy bien equipado y el desayuno gratis ayuda a empezar el día para explorar Barcelona. La hubicacion es muy buena, hay una estación de metro y paradas de bus cerca. Pablo está muy pendiente y responde enseguida a los mensajes. Recomiendo este alojamiento para quienes quieran visitar Barcelona!


Excellent hosting. It is clean and comfortable, you have a private room and you share two bathrooms and a kitchen with the other guests; all is very well equipped and the free breakfast helps you to start the day in Barcelona. The location is great, there is a metro station and bus stops nearby. Pablo is very attentive and responds immediately to my messages. I highly recommend this place!"
35379,276989382,15-06-2018,186273316,Daria,"Cortese accoglienza e disponibilità. 
Ottima posizione e buon rapporto qualità prezzo! "
35379,279012243,19-06-2018,56628264,Sophia,"Pablo's place is located very close to the underground station, which was very convenient. The room is exactly as advertised and the bed was comfortable to sleep on. Overall a great place to stay for a quick city trip! :)"
35379,279599866,21-06-2018,122714905,Eduardo,La habitación super limpia y Pablo super atento a todo lo que necesites! Sin duda se lo recomiendo a la gente
35379,280910421,24-06-2018,113965649,Linde,Pablo was  very friendly and the apartment was very clean!
35379,286078074,05-07-2018,71774739,Jon,"Very nice place to live in Barcelona. It was easy to get into the city center and the beach by either means of bus or metro. The place was quiet and secluded which was good. A nice place to stay if you want a nice and clean place to stay, with good facilities such as kitchen etc."
35379,288921513,11-07-2018,70239359,Sarah,Pablo was very kind and gave us great recommendations for neighborhoods to check out! This was a fantastic location for exploring the city!
35379,290212786,14-07-2018,172135384,Jieun,"바르셀로나 버스터미널(?)에서 한번에 가는 버스가 있습니다. 일단 주변에 버스정거장도 많고 지하철 L5도 있어서 교통도 편리해요! 주요 관광지에서 20-30분 정도 걸리는 거리에 있습니다~! 
일단 방이 굉장히 좋아요! 다만 침대 양 옆에 공간이 엄청 넓지는 않아서 엄청 큰 캐리어는 펼쳐두기는 어려울 것 같아요
화장실 매우 깨끗하고 2개 있습니다~ 다른 방 분들과 같이 사용해요! 
방에 발코니 있어서 빨래 널어둘 수 있었습니다 
주방도 굉장히 깨끗하고 주방용품들도 다 있어요! 자기가 사온 음식들 냉장고에 보관할 수 있습니다. 그리고 조식으로 호스트분께서 빵이랑 발라먹을 수 있는 것들을 냉장고에 두세요! 그걸로 아침 먹을 수 있습니다!! 
이 숙소 매우매우 추천드립니다^~^"
35379,294626548,22-07-2018,37161667,Jill,Great location. Pablo was great. Very accessible but not overly so. Apartment was nice as well. Cute little balcony. Would stay again.
35379,296173964,25-07-2018,68403079,Nada,"Le sejour chez Pablo est agréable.  Il est toujours présent,accueilant et serviable je recommande vivement"
35379,297786801,28-07-2018,179269001,Delma,"A nicely located BnB in a friendly neighborhood and one that is administered by an attentive staff. But, o my, the rooms surely need to have air-conditioning in July-August."
35379,299136691,30-07-2018,179450851,Frédéric,"chambre parfaite, belle et calme"
35379,300020055,01-08-2018,194927145,준종,good
35379,300850636,03-08-2018,119508283,Bria,Pablo’s place is very nice. It was close to a lot of things and not a far bus or train ride to major attractions. Pablo was very attentive and even let us keep our bags there after checking out because we had a late train ride to Madrid. The only thing was that there wasn’t any air conditioning and it was pretty hot in the room. 
35379,304184454,09-08-2018,203840600,Jiheon,.
35379,306209980,12-08-2018,115050783,Joséphine,"Excellent séjour, Pablo est très attentionné, Barcelone est magnifique, allez-y !"
35379,310862174,20-08-2018,189322969,Mohanan,The stay was good. Facilities provided we're ok
35379,312273000,23-08-2018,184119817,Barbara,Pablo è molto gentile e disponibile. La casa molto pulita e ben attrezzata.
35379,316366797,31-08-2018,202809520,Hai Yen,Pablo is really helpful and kind. The location is perfect you can get the metrostation ab. 5mins. Highly recommend!
35379,321333470,10-09-2018,103857239,Stephen,Great location adjacent to a Metro Station.
35379,322466164,13-09-2018,205075207,Charlotte,"This is a great place to stay for a trip to Barcelona. It’s clean, tidy, has great amenities and is within walking distance of lots of buses and a metro station. Pablo is a very good host and was quick to respond and very helpful. Would recommend anyone to stay here."
35379,323286308,15-09-2018,194509640,Rachel,Pablo’s place was wonderful! The room had a little blacony which was nice and Pablo was very hospitable
35379,325347138,19-09-2018,79467774,Jakob,Es ist eine kleines Zimmer mitten in der Stadt und enthält alle Annehmlichkeiten die man für einen Städtetrip braucht. Die Anbindung ans U-Bahnnetz und an Supermärkte ist perfekt! Die Gegend beinhaltet super Restaurants und Bars und es bleibt mir nichts anderes zu sagen außer Danke Pablo!
35379,326322757,22-09-2018,186925468,Audrius,"Amazing place for price/value, caring host, I loved that there was a kitchen, oh and FREE apples! :)"
35379,328494532,26-09-2018,199967320,Carolina,"El alojamiento de Pablo es excelente! Anfitrión muy amable, práctico y dispuesto a ayudar en lo que fuera necesario. La habitación preciosa y súper limpia. Y el barrio es muy lindo."
35379,331960894,04-10-2018,45756084,Danielle,"The place is nice, its in the centre, the communication with Pablo is perfect. Thanx Pablo!"
35379,334528238,09-10-2018,3316033,Maja,We had a great stay ! Pablo is very kind and helpful. The room and the apartment are just as described. Very clean and equipped with everything you might need. Highly recommended!
35379,337478790,16-10-2018,104167053,Carola,"La casa Pablo es genial para quedarte unos días en Barcelona. La ubicación es perfecta  La casa es muy cómoda, tenes privacidad, a pesar que hay tres habitaciones más que se alquilan, es muy silenciosa y no hay problema con los baños ya que hay dos. La cocina tiene todo y el desayuno está muy bien. Al llegar a Barcelona nuestro vuelo se demoró y llegamos más tarde de lo pactado, el nos esperó sin problema y fue muy amable con nosotros en toda la estadía. Pablo es muy atento y está siempre dispuesto a recomendarte lugares y en ayudar en lo que necesites. Sin dudas que volveriamos a su casa en nuestro próximo viaje."
35379,339069498,21-10-2018,210969121,Michał,The best place to stay in Barcelona :)
35379,340293459,23-10-2018,4765741,Raphaël,"Gracias a Pedro por su amabilidad y su disponibilidad. El apartamiento estaba limpio, agradable y con una muy buena localisación."
35379,341169550,26-10-2018,35298196,Noemi,"Avec mon mari nous avons passé 3 nuits superbes à Barcelone, l'appartement de Pablo est super bien situé, les indications de Pablo pour venir de l'aéroport jusqu'à chez lui sont précises, le quartier résidentiel, il y a des nombreux commerces à proximité et guichet automatique.
L'appartement est propre, il y a tout ce dont on a besoin, et Pablo nous laisse même de quoi prendre le petit déjeuner.  Certes il faut être capable de partager cuisine et les 2 salles de bain, mais Pablo vient faire son petit tour chaque jour afin de vérifier que tout soit propre. 
De plus, le fait de partager l'appart, nous a permis de connaître d'autres personnes qui comme nous  découvraient Barcelone pour la première fois.
Nous avons adoré cette ville, les gens sympa, pour manger ce n'est pas cher... un conseil, le restaurant juste en face de l'appart est très bon et le prix intéressant.
Seul bémol, les prix pour entrer aux différents musées et tous les points d’intérêts à Barcelone sont payant et les prix cher
Nous sommes très très contents de notre séjour à Barcelone
et un Grand merci à Pablo
Pascal et Noemi"
35379,348578318,14-11-2018,75155235,Stuart,Pablo was very welcoming. Nice clean room and bathrooms in shared apartment. Within walking distance to everything we wanted to see. Highly recommend.
35379,349412091,17-11-2018,216847299,Paul,"Très bon accueil, chambres, cuisine et sanitaires propres, facile d’accès, a conseiller pour un citytrip!"
35379,350774722,20-11-2018,149528729,Bastien,"Très bon accueil, Pablo parle très bien français, ça aide pas mal. Appart très propre."
35379,351549795,23-11-2018,21094987,Simone,"Tutto ok, Pablo molto efficente, perfetto per il mio soggiorno."
35379,353310587,27-11-2018,80564207,Aldo,"Muy buena ubicación, excelente host Pablo hay un metro muy cerca de ahí"
35379,353941408,30-11-2018,8937641,Connie,Great area for seeing all the major sites with a metro stop nearby.  Local area so didn’t feel like a tourist .  Pablo was very helpful with directions and printing my boarding pass.
35379,357687359,11-12-2018,23930931,Kaori,Muy buena ubicación y el lugar impecable!
35379,363689306,29-12-2018,216391447,Ezequiel,"Pablo es un buen anfitrión, muy expeditivo para responder ante cualquier consulta. Volveríamos sin dudarlo."
35379,364728602,31-12-2018,137943797,楠,"房东非常热情友好,解决我们的问题也非常高效｡房子干净整洁,还有水果早餐供应,离地铁站也很近,性价比很高,非常推荐!"
35379,366790996,03-01-2019,212966032,Wilfried,"Tres bon accueil, les instructions donné par Pablo sont precises. Et appartement conforme au photo.
Nous avons passé un très bon sejour merci Pablo"
35379,369377504,10-01-2019,227197535,Emanuele,"Pablo is a very nice person, kind and always available to help whenever you need it"
35379,400483930,12-01-2019,62028270,Omar Hong Wei,"I paid £45 for 2 nights for a double bed room with a floor to ceiling window.I consider that I have a good deal.There are four rooms and some may not  have (Website hidden by Airbnb) room is comfortable and there are two bath rooms and a small kitchen in the apartment,with daily cleaning services.In places where there are other guests lsit is wise to lock your door when you’re visiting the bathroom.I locked mine every time when I visit the bath room or take a shower.I keep my wallet on me at all time.There are lots of pick pockets in Barcelona and I have visited Barcelona four times now and were lucky until I waited to catch a night bus from Barcelona nord bus station after the stay at Pablo’s place. A tragedy happen  to me at the Barcelona nord bus station.I turned my back to my rucksack and it was stolen.I tried to find the thief but I couldn’t get a sight of my bag.My I pad was in the bag and my sleeping bag and my clothings.I went to the police and they told me that there are 22 stealing cases a day in the Barcelona nord station.They couldn’t do anything about it or bother to let me lodge a report.There are security cameras but the police said they couldn’t get to view it because it is a station property.I wonder how true is that statement from a police saying that they are denied access to public security camera when a victim is reporting a crime that the camera has recorded.And the security Guards in the station wouldn’t let me view it,asking me to go to the police instead.All this seems so odd.Beware of Barcelona nord.There are homeless and illegal immigrants loitering in it.A safe station will not allow these people to be inside especially non tickets holders.In London they could only gather outside the station.When the Barcelona nord security allow it,I wonder if these homeless and immigrants and drug addicts were made by syndicate to commit crimes.Last autumn I arrived into Barcelona nord in the early morning from France and I saw scuffles where plain clothes police were kicking and beating up a chap claiming that the chap was caught stealing.This happens while a security guard from the station was watching and chatting with the plain clothes police.Was the chap a thief or was he prevented from leaving the station?I wouldn’t trust the police there.Barcelona is a crime infested city and high in corruption and drugs.There are beautiful houses and park designed by Gaudi and there’s the Picasso museum with a fabulous collection.But when visiting Barcelona,be very careful.Staying in Barcelona should be minimised to just a few days to visit Gaudi’s monuments and the famous Picasso museum,and get out of the city quickly.If you’re not that rich,Pablo’s place is alright to spend a few days.But if you’re on a short holiday and have the cash,stay in good hotels in prime area.Do not stay in Barcelona for too long or make too many revisits.Spain is different from other countries in Western Europe.And Barcelona is high in crime organised by (Website hidden by Airbnb) by train in and out of Barcelona if you carry expensive photographic equipment,paying a higher transport fee than buses is worth the while to have you better protected."
35379,404216035,23-01-2019,217605121,Julián,"This was quite better than expected, location is good."
35379,405027220,26-01-2019,107083973,Ernesto,"Pablo es un excelente host, nos ayudo guardando nuestras maletas ya que nuestro avión salía después del check out."
35379,406057657,28-01-2019,20448977,Mohamed Amine,"Logement  bien situé , Pablo est très accueillant et aidant. je recommande"
35379,406906071,31-01-2019,123789308,Golnaz,Pablo & Alice are wonderful hosts and they made me feel right at home. Location is very close to metro and alot of local spots for food & drink are close by.The house is very clean and cozy with a beautiful set up. Room is also super clean and bed is comfortable! I highly recommend staying here when is Milano.
35379,409660297,08-02-2019,55228737,Alison,"Pablo is very helpful and welcoming. The room was compact but very comfortable and all you need for a city break. Real bonus to have access to a small kitchen with coffee, tea , toast etc all provided. Easy location for metro from airport and to get around the city. Perfect for what we wanted."
35379,413845139,18-02-2019,43647980,Katarina,"Tolle Lage mit guter Anbindung.
Zimmer sind ausreichend und sauber."
35379,414945181,21-02-2019,127754868,Amanda,"Place was centrally located (between las Ramblas, La Sagrada Familia, and park Guell). Pablo was incredibly accommodating and helpful. Check in and out was a breeze! He even let us leave our bags at his place since we had a later flight. I would definitely recommend if you are looking for something simple and easy!"
35379,417146586,26-02-2019,193028041,Victoria,"Great value for money. The location is perfect, near the center. The place is clean, a small breakfast is provided. Everything is just the same as described, except for the absence of a table in the double room (I needed to work on my laptop, no problem, just did it in the lobby). Pablo is a wonderful host, communicative and responsive. He helped me with printing out of my boarding passes. Pablo's rooms are one of the best offered by airbnb in this area."
35379,417795515,28-02-2019,236608193,Paolo,"Posto centrale, Pablo molto disponibile,"
35379,419935787,05-03-2019,231950943,Elias,"Very friendly and helpful host, available for all questions without being pushy. The appartement has four rooms, and is a small place to share with so many people. The individual bedroom was very nice and well-maintained, but the kitchen was small and dirty, mainly due to other guests (lacking respect). Opting for this place thus requires quite some openness to live together with other guests and their unpredictable features."
35379,420621638,07-03-2019,154653454,Santiago,"Buen alojamiento, limpio y confortable. Atención correcta. Bien situado"
35388,288980,30-05-2011,602486,Hannah,"The host's were friendly and very professional.  Everything needed was provided and I felt very 'at home'. Very clean, privacy respected. Flexible with checkout time. "
35388,13776604,03-06-2014,13148281,Alejandro,Mauro respondió muy rápidamente a mi mensaje y todo fue muy fácil. El apartamento es muy agradable y limpio. Altamente recomendable.
35388,13904167,07-06-2014,3850302,Sarah,"Due to a double-booking (my mistake) I ended up keeping my first reservation and did not stay at Mauro's place. While I cannot review his place, I can say that Mauro reached out to me immediately upon my booking, was in constant contact, provided easy-to-follow directions to the place, etc.  Based on the ease of booking and Mauro's hospitality in that regard I do highly recommend. Hopefully I will have the opportunity to stay there if I ever visit Barcelona again!"
35388,15561524,11-07-2014,9607138,Peter,"Basic Infrastructure but the place is clean, service is excellent, location is nice, price is sweet - ideal for me as I needed a place to sleep / work on a business trip..."
35388,15889128,17-07-2014,9595163,Katie,"Mauro & Pablo were great hosts - super welcoming and polite! The apartment was clean and quiet, and the kitchen was well-stocked. Highly recommended!"
35388,16169434,22-07-2014,18039175,Angel,"La habitación de la casa cubrió todas mis expectativas. Tranquilidad,  limpieza y seriedad a la hora de entregar y dejar las llaves. 
Todo correcto."
35388,16536058,28-07-2014,2856068,Valeria,I really enjoyed my stay at Mauro's place. The room was clean and he was really helpful
35388,16644781,30-07-2014,18353981,Yan,I only stayed one night and booked the day before. I was very pleasured with the stay. My flight arrived around 1 in the morning. Paolo was very nice to open the door for me and showed me everything. The metro is very closed to the place. Everything is very clean. Perfect for solo travelers! I will recommended to stay here 
35388,17493169,12-08-2014,5474653,Paolo,Top marks! Nice place nice people
35388,17600398,14-08-2014,14264797,David,Habitación estupenda y anfitriones geniales 
35388,17733255,16-08-2014,9197397,Dale,Honestly a great experience and lovely place to stay.  Mauro was extremely friendly.  The place was exactly what I needed. Mauro was Super accommodating. I would definitely recommend this place.
35388,18032078,20-08-2014,16506701,Luis,Beautiful apartement. Everything is walking distance away. Mauro was really hepful. Totally recommend it.
35388,18451523,26-08-2014,19982888,晓菁,It's very helpful! And the location is very good. Mauro is sooooo kind! I will be back next time!
35388,19167875,07-09-2014,14039503,Frederic,Très bon accueil. Chambre à la hauteur de mes espérances. Je recommande. Très bon rapport qualité prix
35388,22162684,31-10-2014,22057990,Frank,"The room and facilities were fine and Pablo was very friendly, so I had a perfect time here. "
35388,24903787,03-01-2015,25401897,Guillaume,"Annonce conforme à la description présentée. 
L'appartement est propre, chaleureux, impersonnelle, réparti en 4 logements avec deux salles de bains, toilettes. On y trouve une cuisine avec tous le nécessaire, que je n'ai pas essayé vu la courte durée de mon séjour. 
Propriétaire très agréable, parle plusieurs langue, et disponible. En effet l'on m'a répondu très rapidement, alors que j'ai fait ma demande la veille, de nuit. Le logement est bien situé, 15 min à pied de la sagrada familial, 15 min de universitat, dans un quartier espagnol non pris d'assaut par les touristes. Très facile d'accès en arrivant de France, suivre Diagonal. "
35388,27491123,06-03-2015,9607138,Peter,everything easy - good location - recommendable
35388,28670242,28-03-2015,28536082,Ayako,"Pablo and Mauro are very nice host. They are Kind , friendly and helpful.
The apartment was super cleanv(relax fragrance) , colse to metro and near to center of Barcelona.
They change new towel anytime, and wash clothes.
I recommend here to others!!!


"
35388,29087627,03-04-2015,26809802,David,The reservation was canceled the day before arrival. This is an automated posting.
35388,29212060,05-04-2015,21450184,Axelle,Logement très agréable et proche du métro. Les petites chambres sont tres sombres alors que les grandes sont plus lumineuses et disposent d'un petit balcon. La cuisine est bien équipée et les salles de bain sont clean.  Pablo est très accueillant et disponible. Je recommande.
35388,32944647,23-05-2015,17329327,Marco,Everything was good as written in the ad
35388,33164552,25-05-2015,8273561,Luca,"Tutto perfetto. Pulitissimo e camera fedele alle foto. Pablo é molto gentile, disponibile e allo stesso tempo discreto."
35388,33411246,27-05-2015,32912149,Claude,"La communication avec l'hôte était rapide, facile & celui-ci
était là à mon arrivé...
La chambre est tel que montré dans la photo.... Petite mais parfaite pour personne seule,
Dans ce logement il y a aussi 3 autres chambres un peu plus grande avec lit double.
Sont inclus dans le prix, tout ce qu'il faut pour vous préparer le petit déjeuner...
Appartement très bien situé  dans Barcelone... Il y a tout au alentour!
Je vous le recommande"
35388,33905830,02-06-2015,5154876,Alexandr,The nice room for short time. There is little bit stuffy - no window. I didnt use kitchen - lots of small cafes and bars (not expensive) outside are open until late night. Bathroom is clean - all worked well. Thanks.
35388,34836562,12-06-2015,35281213,Florencia,"Todo muy bien! La atención muy buena! Muy amables! La habitación excelente, muy limpia tal cual se ve en la foto. La única pega es que es un poco ruidoso.. Si alguien llega mas tarde, se siente. Pero después todo genial."
35388,35588320,20-06-2015,3162023,Richard,"Pablo's place is great - clean, comfortable, well located. The photos match the apartment well. Couldn't ask for more!"
35388,37356604,06-07-2015,27304207,Janelle,"Pablo is an excellent host! He was extremely helpful and empathetic when my wallet was stolen on the day I arrived. He was never too busy at any time of the day to help me out with whatever I did. The place is perfect for 1, even for long term. The kitchen had the necessary amenities to cook in and muy deliciosas tapas around the corner ( Paco Meralgo). The metro is a 5 minute walk away and there are a few bus stops that are easily accessible. Also, there are a  few supermarkets close by, even an organic market if that's your preference. I'd highly recommend this place to everybody. "
35388,38386655,15-07-2015,31429819,Chris,"Very nice place, i enjoyed the location."
35388,39411881,23-07-2015,36655194,Virginia,Pablo is friedly and lets you know clearly that you are welcome to use all facilities as your own
35388,41503210,07-08-2015,1037184,Matt,"This is my second time using this airbnb bnb in Barcelona. The host, pablo is awesome. Wonderful experience both times. Highly recommended."
35388,44598717,27-08-2015,575917,Aymeric,"Très bon accueil. Le logement est correct et propre, conforme aux visuels."
35388,45360268,01-09-2015,13600476,Shai,The host canceled this reservation the day before arrival. This is an automated posting.
35388,45533112,03-09-2015,3691606,Lucca,"Pablo is a very good host, always available. I found the room as it was described, very clean and cozy. I would recommend it undoubtedly. "
35388,50327804,11-10-2015,43938689,Andrea,"Muy buena experencia en Barcelona, el piso limpio, acogedor y en una buena zona.
A 5 minutos la parada de metro Hospital clinic y a 10 la parada de tren Provenca.
Muy bueno el trato del anfitrion Pablo, muy amable en sus indicaciones y disponible en toda la estancia pasada.
Altamente recomendable."
35388,59502173,11-01-2016,20570708,Nancy,"Pablo was a perfect host. He met me and helped me with the luggage.
He showed me everything and I felt very at home and secure. The property is very well kept and very clean. It is very quiet also.  It is as pictured. It is in a very easy neighborhood with buses and metro.
"
35388,60926754,29-01-2016,16167142,Christian,"Pablo es una persona muy acogedora. El lugar es tal cual en las fotos.
El dormitorio esta muy limpio. El dia antes de irme, me entrego ropa mia , limpia y plegada.
Gracias recomiendo este lugar"
35388,65449832,13-03-2016,62130547,Carlos,"El apartamento está muy bien situado, en una zona tranquila pero muy cerca de parada de metro y de  zona de bares y restaurantes. Pablo es encantador, cercano y disponible para cualquier cosa. El apartamento está limpio y la cama me pareció muy comfortable. Sin duda, volveré a repetir experiencia si tengo la oportunidad de volver a BCN."
35388,72826481,04-05-2016,5948708,Felix,"Pablo has been a very nice and welcoming host, it was good to know that he was always available for any questions or problems which might have come up (which wasn't the case).  The apartment was just like the photos, impeccably clean, and perfectly located! Highly recommendable!"
35388,72990575,06-05-2016,25110211,Carolina,"Pablo es muy muy simpático, amable y atento. Tuve que llegar antes y salir un poco después y me ayudo un montón. El barrio es muy central y preciso para quedarse y moverse facilmente. Queda muy cerca del metro lo que lo hace aun mejor. Totalmente recomendado"
35388,73371191,08-05-2016,50238345,Enrique,Todo conforme a lo anunciado y previsto.
35388,74927137,17-05-2016,17660542,Hyemin,"When I arrived there the host was out of spain and didnt answer the phone. other managers said he did not let them know that I am coming on that day. so It took abit time to be allocated to my room. However, they are very kind and also helped me to print out my flight ticket on the last day of stay. "
35388,75730702,22-05-2016,45355266,Alejandro,"La estancia ha sido breve pero me he sentido como en casa
Gracias por todo"
35388,77579150,01-06-2016,46519294,Jiongjiong,Pablo is very nice and helpful. The house's location is quite convenient to go to any other place in Barcelona.
35388,78144299,05-06-2016,35895636,Pilar,"La habitación me pareció muy cómoda, estuve muy a gusto en ella y en la casa, que es tranquila y silenciosa. La estancia me ha encantado y Pablo me ha parecido muy atento. Repetiría! "
35388,81384772,22-06-2016,16590945,Feyisara,If you are looking for somewhere cheap and cheerful to stay for a few nights this place is perfect. Pablo is a fantastic host who went out of my way to make me feel comfortable. Would definitely stay again!
35388,81905641,25-06-2016,65515831,Jenni,"Great host, great room, excellent amenities, and centrally located! "
35388,83405185,02-07-2016,64007381,Felicia,"The flat is very near the Metro station and in a few minutes you are in the center of Barcelona. Everything as described, very welcoming atmosphere with a lot of heart, the host gives support with all questions. Thank you for a great summer vacation, I am looking forward to next time!"
35388,86106998,15-07-2016,74379196,Carolina,Excelente anfitrión. Muy amable y preocupado. La habitación y departamento muy limpios y cómodos. Es tal como se ve en las fotografias. Muy recomendable.
35388,87229736,19-07-2016,80052990,R. Dustin,"I had a great stay. The room and apartment was clean and comfortable, with the common areas being cleaned daily. Centrally located so getting around was no issue at all (would recommend renting a bike for faster transport around the city). Pablo was extremely helpful, friendly and readily available. "
35388,91448411,05-08-2016,80873549,Aurora,"Pablo is a very nice and friendly guest. He explained me everything I needed to know and he was always available downstairs in case of problems or questions. On the first day I noticed that my keys were not working properly and he replaced them immediately. 
The flat is quiet and clean, there were other guests in the same days, but I barely saw them. There is a cool kitchen were you can have breakfast (included in the price) and the neighborhood is beautiful, close to the center and to the metro station.
The only thing I would suggest is to add some lights to the room because it was quite dark (the flat is on a first floor and my room overlooked an internal closed patio, so there was no sunlight either)."
35388,95781165,20-08-2016,61813367,Iván,"Pablo es un gran anfitrión, fue muy amable. Pasé unos días geniales en Barcelona. El apartamento es bastante recomendable."
35388,97291963,26-08-2016,56059403,Brian,"Pablo was a fantastic host. He was always accessible and friendly when responding to my questions. The Airbnb was clean and the bathroom and kitchen facilities really made my stay comfortable. It was also great to get to know the other people staying in the three rooms as they turned out to be really friendly as well. If you are in Barcelona and want to stay in a quiet neighborhood by a metro station, I cannot recommend Pablo's place enough."
35388,98893199,02-09-2016,10995594,Sherry,"Pablo is super friendly and responsive to his guests. The place is cozy and quiet, and located close to a metro/bus station. You can also skip the public transportation and just walk 12 minutes to Casa Bastillo and Passage de Gracia, as walking in the neighborhood is very nice anyway."
35388,100648978,10-09-2016,57016177,Fabiola,Pura Vida:.... Loved it and hope to go back soon 
35388,102435535,18-09-2016,61137312,Asier,Cuarto sencillo y con espacio suficiente para una persona. Los baños limpios pero un poco estrechos. La cocina tiene menaje para preparar cualquier cosa que necesites. Para un finde express es adecuado. El anfitrión es muy atento y educado. Ninguna queja.
35388,103036265,20-09-2016,42597147,Gabriela,"Im Großen und Ganzen kann ich einen Aufenthalt bei Pablo sehr empfehlen. Die Kommunikation ist einwandfrei, das Zimmer entspricht dem was man auf dem Foto sieht und der Gastgeber ist sehr freundlich und hat mir sogar geholfen meinen Koffer ins Apartment zu bringen.
Da ich nur zwei Nächte in dem Zimmer hat es mich nicht gestört, dass das Zimmer recht klein ist und man kein wirkliches Tageslicht hat.
Fazit: Ich würde noch einmal bei Pablo buchen."
35388,108020508,14-10-2016,79290072,Virginia,Accoglienza perfetta e disponibilità assoluta. Camera piccola ma dotata di tutti i comfort essenziali. Esperienza nel complesso molto positiva.
35388,111489397,31-10-2016,79757574,Erica,Pablo fue muy amable y atento. El barrio está muy bien ubicado y la habitación es muy linda. Sin dudas recomiendo la estadía al 100%. Quedé muy conforme. 
35388,114399645,18-11-2016,63410848,Zi,"Very nice house and easy to go to the place that u want! 
Pablo is a very nice and kind person!!! Like him!"
35388,114772206,20-11-2016,94855077,Katherine,Very nice accommodation and helpful host!
35388,115270026,23-11-2016,14267005,Mirjan,In een woord ; geweldig 
35388,115653756,26-11-2016,6786959,Alejandro,Genial relación calidad-precio
35388,116146082,28-11-2016,3419526,Armin,"Im Grunde gilt hier ""u get what u pay for"": ein kleines Zimmer, ein kleines Bad - alles zu ertragen, wenn die Wohnung nicht enorm hellhörig wäre und einen nicht jede Türbewegung senkrecht im Bett stehen lassen würde. Zudem scheinen die Mieter über der Wohnung das Spiel Tische- und Stühlerücken zu lieben - vor allem Sonntagmorgen um 7, ausschlafen demzufolge Fehlanzeige! Da dieser Mangel leider erheblich ist, werde ich dort leider nicht mehr absteigen. "
35388,116613646,02-12-2016,78147518,Tania,"El alojamiento fue genial, Pablo es una persona muy amable, hay lugares cercanos para comer o hay supermercados para ir a comprar para preparar de comer, no está lejos de los lugares representativos de Barcelona cuando vuelva de nuevo a Barcelona de seguro volveré a quedarme allí lo recomiendo ampliamente"
35388,120619952,11-12-2016,29387324,Simon,"Pablo is a really nice and helpful host. I was in Barcelona for a conference, and this was exactly what I needed. :)
The WiFi is also very reliable and fast."
35388,120987955,13-12-2016,5399079,Swabha,"Pablo was an excellent host during my short stay at his house. Right before I moved in, my phone and credit cards were stolen on the bus to his place (BCN tourists, beware!); Pablo helped me find a police station. The house has all the amenities needed, and was very clean. I highly recommend this to tourists, especially if you are on a budget."
